Canada,pp30_1_5_SpeechPow+4.5,,115041,P30
Canada,pp30_1_5_SpeechWhNoise-40,,115042,P30
Canada,pp30_1_5_CmsgNoise-40,,115043,P30
Canada,pp30_1_5_DTMFModDuration,,115044,P30
Canada,pp30_1_5_FaxHalfDuration,,115045,P30
Canada,pp30_2_2_Standard_00,,122000,P30
Canada,pp30_2_2_Standard_01,,122001,P30
Canada,pp30_2_2_Standard_02,,122002,P30
Canada,pp30_2_2_Standard_03,,122003,P30
Canada,pp30_2_2_Standard_04,,122004,P30
Canada,pp30_2_2_Standard_05,,122005,P30
Canada,pp30_2_2_Standard_06,,122006,P30
Canada,pp30_2_2_Standard_07,,122007,P30
Canada,pp30_2_2_Standard_08,,122008,P30
Canada,pp30_2_2_Standard_09,,122009,P30
Canada,pp30_2_2_Standard_10,,122010,P30
Canada,pp30_2_2_Standard_11,,122011,P30
Canada,pp30_2_2_Standard_12,,122012,P30
Canada,pp30_2_2_Standard_13,,122013,P30
Canada,pp30_2_2_Standard_14,,122014,P30
Canada,pp30_2_2_Standard_15,,122015,P30
Canada,pp30_2_2_Standard_16,,122016,P30
Canada,pp30_2_2_Standard_17,,122017,P30
Canada,pp30_2_2_Standard_18,,122018,P30
Canada,pp30_2_2_Standard_19,,122019,P30
Canada,pp30_2_2_NoDtmf1,,122020,P30
Canada,pp30_2_2_NoDtmf2,,122021,P30
Canada,pp30_2_2_NoDtmf3,,122022,P30
Canada,pp30_2_2_NoDtmf4,,122023,P30
Canada,pp30_2_2_NoDtmf5,,122024,P30
Canada,pp30_2_2_NoDtmf6,,122025,P30
Canada,pp30_2_2_NoDtmf7,,122026,P30
Canada,pp30_2_2_NoDtmf8,,122027,P30
Canada,pp30_2_2_NoDtmf9,,122028,P30
Canada,pp30_2_2_NoDtmf0,,122029,P30
Canada,pp30_2_2_NoDtmfStar,,122030,P30
Canada,pp30_2_2_NoDtmf#,,122031,P30
Canada,pp30_2_2_NoDtmfs,,122032,P30
Canada,pp30_2_2_NoRtd1,,122033,P30
Canada,pp30_2_2_NoRtd2,,122034,P30
Canada,pp30_2_2_NoRtd3,,122035,P30
Canada,pp30_2_2_NoRtds,,122036,P30
Canada,pp30_2_2_NoFax1100,,122037,P30
Canada,pp30_2_2_NoFax2100,,122038,P30
Canada,pp30_2_2_NoFaxs,,122039,P30
Canada,pp30_2_2_SpeechPow-4.5,,122040,P30
Canada,pp30_2_2_SpeechPow+4.5,,122041,P30
Canada,pp30_2_2_SpeechWhNoise-40,,122042,P30
Canada,pp30_2_2_CmsgNoise-40,,122043,P30
Canada,pp30_2_2_DTMFModDuration,,122044,P30
Canada,pp30_2_2_FaxHalfDuration,,122045,P30
Canada,pp30_2_3_Standard_00,,123000,P30
Canada,pp30_2_3_Standard_01,,123001,P30
Canada,pp30_2_3_Standard_02,,123002,P30
Canada,pp30_2_3_Standard_03,,123003,P30
Canada,pp30_2_3_Standard_04,,123004,P30
Canada,pp30_2_3_Standard_05,,123005,P30
Canada,pp30_2_3_Standard_06,,123006,P30
Canada,pp30_2_3_Standard_07,,123007,P30
Canada,pp30_2_3_Standard_08,,123008,P30
Canada,pp30_2_3_Standard_09,,123009,P30
Canada,pp30_2_3_Standard_10,,123010,P30
Canada,pp30_2_3_Standard_11,,123011,P30
Canada,pp30_2_3_Standard_12,,123012,P30
Canada,pp30_2_3_Standard_13,,123013,P30
Canada,pp30_2_3_Standard_14,,123014,P30
Canada,pp30_2_3_Standard_15,,123015,P30
Canada,pp30_2_3_Standard_16,,123016,P30
Canada,pp30_2_3_Standard_17,,123017,P30
Canada,pp30_2_3_Standard_18,,123018,P30
Canada,pp30_2_3_Standard_19,,123019,P30
Canada,pp30_2_3_NoDtmf1,,123020,P30
Canada,pp30_2_3_NoDtmf2,,123021,P30
Canada,pp30_2_3_NoDtmf3,,123022,P30
Canada,pp30_2_3_NoDtmf4,,123023,P30
Canada,pp30_2_3_NoDtmf5,,123024,P30
Canada,pp30_2_3_NoDtmf6,,123025,P30
Canada,pp30_2_3_NoDtmf7,,123026,P30
Canada,pp30_2_3_NoDtmf8,,123027,P30
Canada,pp30_2_3_NoDtmf9,,123028,P30
Canada,pp30_2_3_NoDtmf0,,123029,P30
Canada,pp30_2_3_NoDtmfStar,,123030,P30
Canada,pp30_2_3_NoDtmf#,,123031,P30
Canada,pp30_2_3_NoDtmfs,,123032,P30
Canada,pp30_2_3_NoRtd1,,123033,P30
Canada,pp30_2_3_NoRtd2,,123034,P30
Canada,pp30_2_3_NoRtd3,,123035,P30
Canada,pp30_2_3_NoRtds,,123036,P30
Canada,pp30_2_3_NoFax1100,,123037,P30
Canada,pp30_2_3_NoFax2100,,123038,P30
Canada,pp30_2_3_NoFaxs,,123039,P30
Canada,pp30_2_3_SpeechPow-4.5,,123040,P30
Canada,pp30_2_3_SpeechPow+4.5,,123041,P30
Canada,pp30_2_3_SpeechWhNoise-40,,123042,P30
Canada,pp30_2_3_CmsgNoise-40,,123043,P30
Canada,pp30_2_3_DTMFModDuration,,123044,P30
Canada,pp30_2_3_FaxHalfDuration,,123045,P30
Canada,pp30_2_5_Standard_00,,125000,P30
Canada,pp30_2_5_Standard_01,,125001,P30
Canada,pp30_2_5_Standard_02,,125002,P30
Canada,pp30_2_5_Standard_03,,125003,P30
Canada,pp30_2_5_Standard_04,,125004,P30
Canada,pp30_2_5_Standard_05,,125005,P30
Canada,pp30_2_5_Standard_06,,125006,P30
Canada,pp30_2_5_Standard_07,,125007,P30
Canada,pp30_2_5_Standard_08,,125008,P30
Canada,pp30_2_5_Standard_09,,125009,P30
Canada,pp30_2_5_Standard_10,,125010,P30
Canada,pp30_2_5_Standard_11,,125011,P30
Canada,pp30_2_5_Standard_12,,125012,P30
Canada,pp30_2_5_Standard_13,,125013,P30
Canada,pp30_2_5_Standard_14,,125014,P30
